local_authority,member,meeting_date,motion,vote,source_status,join_status
Galway City,Níall McNelis,09/11/2020,2(a) (i) To rescind the agreed date for the holding of the Annual Budget Meeting — scheduled for 16th November 2020 2(a) (ii) To set a new date for the Annual Budget Meeting — proposed for 30th November 2020,for,ocr_winocr,resolved
Galway City,N. Murphy,09/11/2020,2(a) (i) To rescind the agreed date for the holding of the Annual Budget Meeting — scheduled for 16th November 2020 2(a) (ii) To set a new date for the Annual Budget Meeting — proposed for 30th November 2020,for,ocr_winocr,printed_form
Galway City,M. O'Connor,09/11/2020,2(a) (i) To rescind the agreed date for the holding of the Annual Budget Meeting — scheduled for 16th November 2020 2(a) (ii) To set a new date for the Annual Budget Meeting — proposed for 30th November 2020,for,ocr_winocr,printed_form
Galway City,Terry O'Flaherty,09/11/2020,2(a) (i) To rescind the agreed date for the holding of the Annual Budget Meeting — scheduled for 16th November 2020 2(a) (ii) To set a new date for the Annual Budget Meeting — proposed for 30th November 2020,for,ocr_winocr,resolved
Galway City,l. Byrne,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,printed_form
Galway City,Alan Cheevers,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,resolved
Galway City,C. Connolly,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,printed_form
Galway City,John Connolly,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,resolved
Galway City,M.J. Crowe,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,printed_form
Galway City,Mike Cubbard,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,resolved
Galway City,Frank Fahy,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,resolved
Galway City,Clodagh Higgins,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,resolved
Galway City,Eddie Hoare,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,resolved
Galway City,Peter Keane,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,resolved
Galway City,N. Larkin,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,printed_form
Galway City,Donal Lyons,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,resolved
Galway City,Declan McDonnell,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,resolved
Galway City,Níall McNelis,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,resolved
Galway City,N. Murphy,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,printed_form
Galway City,M. O'Connor,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,printed_form
Galway City,Terry O'Flaherty,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,for,ocr_winocr,resolved
Galway City,O. Hanley,09/11/2020,2(c) Approval of Draft Development Contribution Scheme 2020 - 2026 for public consultation - per Report circulated on Friday 6th November 2020,against,ocr_winocr,printed_form
Galway City,l. Byrne,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,printed_form
Galway City,Alan Cheevers,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,resolved
Galway City,John Connolly,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,resolved
Galway City,M.J. Crowe,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,printed_form
Galway City,Mike Cubbard,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,resolved
Galway City,Frank Fahy,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,resolved
Galway City,O. Hanley,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,printed_form
Galway City,Clodagh Higgins,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,resolved
Galway City,Eddie Hoare,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,resolved
Galway City,Peter Keane,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,resolved
Galway City,N. Larkin,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,printed_form
Galway City,Donal Lyons,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,resolved
Galway City,Declan McDonnell,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,resolved
Galway City,Níall McNelis,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,resolved
Galway City,N. Murphy,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,printed_form
Galway City,M. O'Connor,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,printed_form
Galway City,Terry O'Flaherty,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,for,ocr_winocr,resolved
Galway City,C. Connolly,09/11/2020,To propose the transfer of shareholding of the Port Company to Galway City Council under the Harbours Act 2015,against,ocr_winocr,printed_form
Galway City,Eddie Hoare,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",for,ocr_winocr,resolved
Galway City,N. Larkin,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",for,ocr_winocr,printed_form
Galway City,Donal Lyons,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",for,ocr_winocr,resolved
Galway City,Declan McDonnell,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",for,ocr_winocr,resolved
Galway City,Níall McNelis,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",for,ocr_winocr,resolved
Galway City,N. Murphy,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",for,ocr_winocr,printed_form
Galway City,M. O'Connor,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",for,ocr_winocr,printed_form
Galway City,T. O'Flaherty 10,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",for,ocr_winocr,printed_form
Galway City,l. Byrne,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",against,ocr_winocr,printed_form
Galway City,Alan Cheevers,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",against,ocr_winocr,resolved
Galway City,C. Connolly,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",against,ocr_winocr,printed_form
Galway City,John Connolly,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",against,ocr_winocr,resolved
Galway City,M.J. Crowe,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",against,ocr_winocr,printed_form
Galway City,Mike Cubbard,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",against,ocr_winocr,resolved
Galway City,Frank Fahy,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",against,ocr_winocr,resolved
Galway City,O. Hanley,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",against,ocr_winocr,printed_form
Galway City,Clodagh Higgins,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",against,ocr_winocr,resolved
Galway City,Peter Keane,09/11/2020,"To propose adopting of the Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as proposed with a review after 12 months.",against,ocr_winocr,resolved
Galway City,l. Byrne,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",for,ocr_winocr,printed_form
Galway City,Alan Cheevers,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",for,ocr_winocr,resolved
Galway City,C. Connolly,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",for,ocr_winocr,printed_form
Galway City,John Connolly,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",for,ocr_winocr,resolved
Galway City,M.J. Crowe,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",for,ocr_winocr,printed_form
Galway City,Mike Cubbard,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",for,ocr_winocr,resolved
Galway City,Frank Fahy,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",for,ocr_winocr,resolved
Galway City,O. Hanley,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",for,ocr_winocr,printed_form
Galway City,Clodagh Higgins,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",for,ocr_winocr,resolved
Galway City,Peter Keane,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",for,ocr_winocr,resolved
Galway City,N. Murphy,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",for,ocr_winocr,printed_form
Galway City,M. O'Connor,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",for,ocr_winocr,printed_form
Galway City,Eddie Hoare,09/11/2020,"To propose reject outright the proposed Road Traffic (Special Speed Limit) Bye-Laws No. 1-2020, as a member of the Transportation Strategic Policy Committee.",against,ocr_winocr,resolved
